A1(X)	A1(Y)	A2(X)	A2(Y)	A3(X)	A3(Y)	B2(X)	B2(Y)	B3(X)	B3(Y)
6938.348	-5585	6938.348	-6320	6938.348	-4122.5	6938.348	-3765	6938.348	-3032.5
6938.349	-5455	6938.349	-6195	6938.349	-4055	6938.349	-3675	6938.349	-3007.5
6938.35	-5400	6938.35	-6020	6938.35	-4027.5	6938.35	-3557.5	6938.35	-2927.5
6938.351	-5355	6938.351	-5922.5	6938.351	-4007.5	6938.351	-3455	6938.351	-2892.5
6938.352	-5317.5	6938.352	-5872.5	6938.352	-3945	6938.352	-3357.5	6938.352	-2837.5
6938.353	-5272.5	6938.353	-5840	6938.353	-3912.5	6938.353	-3242.5	6938.353	-2822.5
6938.354	-5260	6938.354	-5780	6938.354	-3885	6938.354	-3087.5	6938.354	-2787.5
6938.355	-5277.5	6938.355	-5805	6938.355	-3885	6938.355	-3070	6938.355	-2790
6938.356	-5380	6938.356	-5837.5	6938.356	-3910	6938.356	-3005	6938.356	-2832.5
6938.357	-5387.5	6938.357	-5880	6938.357	-3852.5	6938.357	-2952.5	6938.357	-2777.5
6938.358	-5462.5	6938.358	-5927.5	6938.358	-3847.5	6938.358	-2922.5	6938.358	-2742.5
6938.359	-5465	6938.359	-5980	6938.359	-3837.5	6938.359	-2832.5	6938.359	-2710
6938.36	-5535	6938.36	-6092.5	6938.36	-3827.5	6938.36	-2765	6938.36	-2732.5
6938.361	-5455	6938.361	-6100	6938.361	-3797.5	6938.361	-2677.5	6938.361	-2687.5
6938.362	-5387.5	6938.362	-6040	6938.362	-3742.5	6938.362	-2572.5	6938.362	-2655
6938.363	-5387.5	6938.363	-6097.5	6938.363	-3750	6938.363	-2490	6938.363	-2660
6938.364	-5320	6938.364	-5975	6938.364	-3715	6938.364	-2430	6938.364	-2632.5
6938.365	-5305	6938.365	-5872.5	6938.365	-3655	6938.365	-2220	6938.365	-2580
6938.366	-5202.5	6938.366	-5757.5	6938.366	-3632.5	6938.366	-2090	6938.366	-2555
6938.367	-5030	6938.367	-5620	6938.367	-3567.5	6938.367	-1945	6938.367	-2507.5
6938.368	-4952.5	6938.368	-5417.5	6938.368	-3505	6938.368	-1780	6938.368	-2430
6938.369	-4977.5	6938.369	-5365	6938.369	-3502.5	6938.369	-1637.5	6938.369	-2430
6938.37	-4847.5	6938.37	-5257.5	6938.37	-3485	6938.37	-1512.5	6938.37	-2420
6938.371	-4777.5	6938.371	-5067.5	6938.371	-3480	6938.371	-1367.5	6938.371	-2382.5
6938.372	-4730	6938.372	-5057.5	6938.372	-3452.5	6938.372	-1255	6938.372	-2370
6938.373	-4735	6938.373	-4935	6938.373	-3452.5	6938.373	-1190	6938.373	-2337.5
6938.374	-4665	6938.374	-4950	6938.374	-3427.5	6938.374	-1047.5	6938.374	-2370
6938.375	-4707.5	6938.375	-4957.5	6938.375	-3397.5	6938.375	-1035	6938.375	-2327.5
6938.376	-4715	6938.376	-5040	6938.376	-3385	6938.376	-952.5	6938.376	-2350
6938.377	-4825	6938.377	-5117.5	6938.377	-3390	6938.377	-895	6938.377	-2337.5
6938.378	-4867.5	6938.378	-5152.5	6938.378	-3402.5	6938.378	-817.5	6938.378	-2372.5
6938.379	-4830	6938.379	-5267.5	6938.379	-3357.5	6938.379	-847.5	6938.379	-2295
6938.38	-4885	6938.38	-5272.5	6938.38	-3365	6938.38	-772.5	6938.38	-2332.5
6938.381	-4857.5	6938.381	-5355	6938.381	-3357.5	6938.381	-757.5	6938.381	-2302.5
6938.382	-4727.5	6938.382	-5307.5	6938.382	-3272.5	6938.382	-612.5	6938.382	-2297.5
6938.383	-4812.5	6938.383	-5327.5	6938.383	-3310	6938.383	-700	6938.383	-2282.5
6938.384	-4790	6938.384	-5257.5	6938.384	-3285	6938.384	-580	6938.384	-2225
6938.385	-4742.5	6938.385	-5115	6938.385	-3247.5	6938.385	-477.5	6938.385	-2237.5
6938.386	-4635	6938.386	-4977.5	6938.386	-3205	6938.386	-345	6938.386	-2242.5
6938.387	-4515	6938.387	-4907.5	6938.387	-3142.5	6938.387	-210	6938.387	-2180
6938.388	-4467.5	6938.388	-4777.5	6938.388	-3132.5	6938.388	-127.5	6938.388	-2142.5
6938.389	-4407.5	6938.389	-4725	6938.389	-3125	6938.389	-52.5	6938.389	-2130
6938.39	-4340	6938.39	-4582.5	6938.39	-3067.5	6938.39	17.5	6938.39	-2065
6938.391	-4307.5	6938.391	-4435	6938.391	-3052.5	6938.391	120	6938.391	-2022.5
6938.392	-4167.5	6938.392	-4405	6938.392	-3020	6938.392	180	6938.392	-2050
6938.393	-4120	6938.393	-4310	6938.393	-3012.5	6938.393	235	6938.393	-2012.5
6938.394	-4127.5	6938.394	-4272.5	6938.394	-3022.5	6938.394	212.5	6938.394	-2077.5
6938.395	-4170	6938.395	-4280	6938.395	-3002.5	6938.395	227.5	6938.395	-2042.5
6938.396	-4195	6938.396	-4322.5	6938.396	-2972.5	6938.396	252.5	6938.396	-2022.5
6938.397	-4175	6938.397	-4355	6938.397	-2990	6938.397	222.5	6938.397	-2035
6938.398	-4210	6938.398	-4435	6938.398	-2920	6938.398	200	6938.398	-2057.5
6938.399	-4322.5	6938.399	-4497.5	6938.399	-2940	6938.399	185	6938.399	-2040
6938.4	-4252.5	6938.4	-4615	6938.4	-2910	6938.4	107.5	6938.4	-2027.5
6938.401	-4272.5	6938.401	-4662.5	6938.401	-2925	6938.401	167.5	6938.401	-2052.5
6938.402	-4260	6938.402	-4632.5	6938.402	-2872.5	6938.402	155	6938.402	-2000
6938.403	-4157.5	6938.403	-4612.5	6938.403	-2872.5	6938.403	105	6938.403	-1997.5
6938.404	-4177.5	6938.404	-4547.5	6938.404	-2832.5	6938.404	122.5	6938.404	-1990
6938.405	-4125	6938.405	-4515	6938.405	-2792.5	6938.405	210	6938.405	-1952.5
6938.406	-4070	6938.406	-4320	6938.406	-2767.5	6938.406	232.5	6938.406	-1932.5
6938.407	-3932.5	6938.407	-4235	6938.407	-2735	6938.407	367.5	6938.407	-1917.5
6938.408	-3835	6938.408	-4105	6938.408	-2697.5	6938.408	392.5	6938.408	-1860
6938.409	-3770	6938.409	-3960	6938.409	-2677.5	6938.409	350	6938.409	-1840
6938.41	-3770	6938.41	-3792.5	6938.41	-2642.5	6938.41	437.5	6938.41	-1820
6938.411	-3695	6938.411	-3800	6938.411	-2627.5	6938.411	410	6938.411	-1795
6938.412	-3742.5	6938.412	-3690	6938.412	-2622.5	6938.412	417.5	6938.412	-1840
6938.413	-3572.5	6938.413	-3622.5	6938.413	-2600	6938.413	430	6938.413	-1800
6938.414	-3570	6938.414	-3585	6938.414	-2562.5	6938.414	377.5	6938.414	-1787.5
6938.415	-3540	6938.415	-3660	6938.415	-2600	6938.415	295	6938.415	-1845
6938.416	-3617.5	6938.416	-3700	6938.416	-2512.5	6938.416	287.5	6938.416	-1770
6938.417	-3660	6938.417	-3782.5	6938.417	-2557.5	6938.417	190	6938.417	-1852.5
6938.418	-3727.5	6938.418	-3837.5	6938.418	-2577.5	6938.418	100	6938.418	-1935
6938.419	-3827.5	6938.419	-3910	6938.419	-2555	6938.419	55	6938.419	-1880
6938.42	-3797.5	6938.42	-3922.5	6938.42	-2560	6938.42	-15	6938.42	-1927.5
6938.421	-3702.5	6938.421	-3982.5	6938.421	-2522.5	6938.421	-97.5	6938.421	-1920
6938.422	-3670	6938.422	-4010	6938.422	-2497.5	6938.422	-85	6938.422	-1905
6938.423	-3675	6938.423	-3957.5	6938.423	-2497.5	6938.423	-72.5	6938.423	-1912.5
6938.424	-3622.5	6938.424	-3992.5	6938.424	-2452.5	6938.424	-150	6938.424	-1870
6938.425	-3540	6938.425	-3840	6938.425	-2427.5	6938.425	-132.5	6938.425	-1862.5
6938.426	-3525	6938.426	-3742.5	6938.426	-2402.5	6938.426	-97.5	6938.426	-1890
6938.427	-3420	6938.427	-3612.5	6938.427	-2382.5	6938.427	-145	6938.427	-1840
6938.428	-3355	6938.428	-3525	6938.428	-2347.5	6938.428	-92.5	6938.428	-1857.5
6938.429	-3340	6938.429	-3355	6938.429	-2332.5	6938.429	-137.5	6938.429	-1845
6938.43	-3177.5	6938.43	-3280	6938.43	-2305	6938.43	-115	6938.43	-1820
6938.431	-3150	6938.431	-3152.5	6938.431	-2297.5	6938.431	-110	6938.431	-1812.5
6938.432	-3175	6938.432	-3175	6938.432	-2292.5	6938.432	-110	6938.432	-1815
6938.433	-3162.5	6938.433	-3057.5	6938.433	-2262.5	6938.433	-107.5	6938.433	-1775
6938.434	-3140	6938.434	-3007.5	6938.434	-2255	6938.434	-162.5	6938.434	-1812.5
6938.435	-3165	6938.435	-3077.5	6938.435	-2265	6938.435	-232.5	6938.435	-1832.5
6938.436	-3225	6938.436	-3110	6938.436	-2267.5	6938.436	-312.5	6938.436	-1850
6938.437	-3167.5	6938.437	-3207.5	6938.437	-2245	6938.437	-357.5	6938.437	-1845
6938.438	-3232.5	6938.438	-3265	6938.438	-2260	6938.438	-422.5	6938.438	-1922.5
6938.439	-3262.5	6938.439	-3402.5	6938.439	-2207.5	6938.439	-515	6938.439	-1905
6938.44	-3387.5	6938.44	-3380	6938.44	-2195	6938.44	-605	6938.44	-1932.5
6938.441	-3397.5	6938.441	-3445	6938.441	-2165	6938.441	-657.5	6938.441	-1910
6938.442	-3332.5	6938.442	-3462.5	6938.442	-2167.5	6938.442	-615	6938.442	-1882.5
6938.443	-3282.5	6938.443	-3440	6938.443	-2152.5	6938.443	-660	6938.443	-1937.5
6938.444	-3200	6938.444	-3395	6938.444	-2130	6938.444	-700	6938.444	-1892.5
6938.445	-3122.5	6938.445	-3355	6938.445	-2147.5	6938.445	-687.5	6938.445	-1950
6938.446	-3082.5	6938.446	-3132.5	6938.446	-2097.5	6938.446	-700	6938.446	-1877.5
6938.447	-2867.5	6938.447	-3052.5	6938.447	-2067.5	6938.447	-680	6938.447	-1840
6938.448	-2900	6938.448	-2902.5	6938.448	-2040	6938.448	-607.5	6938.448	-1860
6938.449	-2832.5	6938.449	-2827.5	6938.449	-2025	6938.449	-567.5	6938.449	-1862.5
6938.45	-2807.5	6938.45	-2737.5	6938.45	-1970	6938.45	-572.5	6938.45	-1807.5
6938.451	-2695	6938.451	-2602.5	6938.451	-1977.5	6938.451	-565	6938.451	-1825
6938.452	-2747.5	6938.452	-2565	6938.452	-1947.5	6938.452	-580	6938.452	-1805
6938.453	-2690	6938.453	-2492.5	6938.453	-1982.5	6938.453	-542.5	6938.453	-1835
6938.454	-2670	6938.454	-2505	6938.454	-1890	6938.454	-665	6938.454	-1772.5
6938.455	-2655	6938.455	-2595	6938.455	-1932.5	6938.455	-632.5	6938.455	-1837.5
6938.456	-2687.5	6938.456	-2597.5	6938.456	-1925	6938.456	-727.5	6938.456	-1845
6938.457	-2727.5	6938.457	-2657.5	6938.457	-1912.5	6938.457	-785	6938.457	-1870
6938.458	-2775	6938.458	-2712.5	6938.458	-1912.5	6938.458	-860	6938.458	-1870
6938.459	-2807.5	6938.459	-2790	6938.459	-1925	6938.459	-1010	6938.459	-1907.5
6938.46	-2830	6938.46	-2847.5	6938.46	-1912.5	6938.46	-967.5	6938.46	-1890
6938.461	-2880	6938.461	-2897.5	6938.461	-1867.5	6938.461	-1085	6938.461	-1902.5
6938.462	-2860	6938.462	-2912.5	6938.462	-1857.5	6938.462	-1065	6938.462	-1865
6938.463	-2857.5	6938.463	-2930	6938.463	-1867.5	6938.463	-1115	6938.463	-1927.5
6938.464	-2890	6938.464	-2877.5	6938.464	-1835	6938.464	-1150	6938.464	-1870
6938.465	-2722.5	6938.465	-2750	6938.465	-1790	6938.465	-1077.5	6938.465	-1862.5
6938.466	-2597.5	6938.466	-2640	6938.466	-1770	6938.466	-1090	6938.466	-1847.5
6938.467	-2625	6938.467	-2605	6938.467	-1757.5	6938.467	-1060	6938.467	-1847.5
6938.468	-2410	6938.468	-2407.5	6938.468	-1732.5	6938.468	-972.5	6938.468	-1822.5
6938.469	-2387.5	6938.469	-2267.5	6938.469	-1737.5	6938.469	-972.5	6938.469	-1837.5
6938.47	-2412.5	6938.47	-2227.5	6938.47	-1680	6938.47	-962.5	6938.47	-1825
6938.471	-2230	6938.471	-2170	6938.471	-1687.5	6938.471	-932.5	6938.471	-1825
6938.472	-2232.5	6938.472	-2070	6938.472	-1652.5	6938.472	-912.5	6938.472	-1785
6938.473	-2300	6938.473	-1975	6938.473	-1635	6938.473	-925	6938.473	-1802.5
6938.474	-2277.5	6938.474	-2005	6938.474	-1665	6938.474	-967.5	6938.474	-1805
6938.475	-2312.5	6938.475	-2005	6938.475	-1600	6938.475	-1057.5	6938.475	-1785
6938.476	-2355	6938.476	-2072.5	6938.476	-1642.5	6938.476	-1060	6938.476	-1840
6938.477	-2295	6938.477	-2157.5	6938.477	-1642.5	6938.477	-1105	6938.477	-1850
6938.478	-2337.5	6938.478	-2250	6938.478	-1647.5	6938.478	-1205	6938.478	-1855
6938.479	-2430	6938.479	-2322.5	6938.479	-1630	6938.479	-1295	6938.479	-1910
6938.48	-2422.5	6938.48	-2355	6938.48	-1642.5	6938.48	-1387.5	6938.48	-1910
6938.481	-2465	6938.481	-2427.5	6938.481	-1610	6938.481	-1442.5	6938.481	-1935
6938.482	-2485	6938.482	-2377.5	6938.482	-1590	6938.482	-1427.5	6938.482	-1890
6938.483	-2455	6938.483	-2447.5	6938.483	-1550	6938.483	-1495	6938.483	-1865
6938.484	-2412.5	6938.484	-2432.5	6938.484	-1562.5	6938.484	-1537.5	6938.484	-1875
6938.485	-2342.5	6938.485	-2235	6938.485	-1500	6938.485	-1465	6938.485	-1832.5
6938.486	-2220	6938.486	-2172.5	6938.486	-1477.5	6938.486	-1470	6938.486	-1840
6938.487	-2202.5	6938.487	-2055	6938.487	-1465	6938.487	-1410	6938.487	-1845
6938.488	-2120	6938.488	-1965	6938.488	-1410	6938.488	-1310	6938.488	-1752.5
6938.489	-2122.5	6938.489	-1892.5	6938.489	-1385	6938.489	-1355	6938.489	-1747.5
6938.49	-2010	6938.49	-1710	6938.49	-1397.5	6938.49	-1312.5	6938.49	-1772.5
6938.491	-1907.5	6938.491	-1685	6938.491	-1355	6938.491	-1257.5	6938.491	-1702.5
6938.492	-1892.5	6938.492	-1662.5	6938.492	-1392.5	6938.492	-1275	6938.492	-1785
6938.493	-1880	6938.493	-1580	6938.493	-1322.5	6938.493	-1242.5	6938.493	-1730
6938.494	-1932.5	6938.494	-1565	6938.494	-1330	6938.494	-1287.5	6938.494	-1755
6938.495	-1977.5	6938.495	-1635	6938.495	-1345	6938.495	-1372.5	6938.495	-1757.5
6938.496	-1897.5	6938.496	-1687.5	6938.496	-1310	6938.496	-1382.5	6938.496	-1767.5
6938.497	-1967.5	6938.497	-1737.5	6938.497	-1362.5	6938.497	-1427.5	6938.497	-1842.5
6938.498	-2032.5	6938.498	-1847.5	6938.498	-1355	6938.498	-1490	6938.498	-1840
6938.499	-2100	6938.499	-1897.5	6938.499	-1327.5	6938.499	-1575	6938.499	-1807.5
6938.5	-2172.5	6938.5	-2010	6938.5	-1310	6938.5	-1602.5	6938.5	-1820
6938.501	-2232.5	6938.501	-2015	6938.501	-1290	6938.501	-1637.5	6938.501	-1797.5
6938.502	-2120	6938.502	-1992.5	6938.502	-1282.5	6938.502	-1647.5	6938.502	-1855
6938.503	-2115	6938.503	-2027.5	6938.503	-1270	6938.503	-1702.5	6938.503	-1840
6938.504	-2180	6938.504	-1977.5	6938.504	-1247.5	6938.504	-1687.5	6938.504	-1805
6938.505	-1962.5	6938.505	-1867.5	6938.505	-1230	6938.505	-1622.5	6938.505	-1785
6938.506	-1810	6938.506	-1795	6938.506	-1195	6938.506	-1595	6938.506	-1795
6938.507	-1820	6938.507	-1707.5	6938.507	-1190	6938.507	-1567.5	6938.507	-1740
6938.508	-1690	6938.508	-1505	6938.508	-1150	6938.508	-1485	6938.508	-1712.5
6938.509	-1772.5	6938.509	-1460	6938.509	-1142.5	6938.509	-1467.5	6938.509	-1702.5
6938.51	-1610	6938.51	-1342.5	6938.51	-1092.5	6938.51	-1420	6938.51	-1697.5
6938.511	-1585	6938.511	-1187.5	6938.511	-1077.5	6938.511	-1390	6938.511	-1642.5
6938.512	-1607.5	6938.512	-1217.5	6938.512	-1085	6938.512	-1362.5	6938.512	-1672.5
6938.513	-1627.5	6938.513	-1155	6938.513	-1072.5	6938.513	-1347.5	6938.513	-1697.5
6938.514	-1550	6938.514	-1227.5	6938.514	-1042.5	6938.514	-1315	6938.514	-1715
6938.515	-1562.5	6938.515	-1277.5	6938.515	-1047.5	6938.515	-1402.5	6938.515	-1672.5
6938.516	-1627.5	6938.516	-1252.5	6938.516	-1047.5	6938.516	-1420	6938.516	-1670
6938.517	-1662.5	6938.517	-1300	6938.517	-1045	6938.517	-1412.5	6938.517	-1682.5
6938.518	-1775	6938.518	-1380	6938.518	-1060	6938.518	-1485	6938.518	-1707.5
6938.519	-1800	6938.519	-1455	6938.519	-1020	6938.519	-1525	6938.519	-1695
6938.52	-1810	6938.52	-1502.5	6938.52	-1015	6938.52	-1567.5	6938.52	-1680
6938.521	-1727.5	6938.521	-1607.5	6938.521	-1030	6938.521	-1632.5	6938.521	-1750
6938.522	-1827.5	6938.522	-1492.5	6938.522	-997.5	6938.522	-1585	6938.522	-1697.5
6938.523	-1865	6938.523	-1610	6938.523	-1005	6938.523	-1630	6938.523	-1705
6938.524	-1797.5	6938.524	-1547.5	6938.524	-952.5	6938.524	-1640	6938.524	-1672.5
6938.525	-1645	6938.525	-1492.5	6938.525	-965	6938.525	-1605	6938.525	-1660
6938.526	-1652.5	6938.526	-1405	6938.526	-955	6938.526	-1570	6938.526	-1655
6938.527	-1597.5	6938.527	-1330	6938.527	-910	6938.527	-1460	6938.527	-1600
6938.528	-1517.5	6938.528	-1122.5	6938.528	-902.5	6938.528	-1367.5	6938.528	-1632.5
6938.529	-1450	6938.529	-1020	6938.529	-887.5	6938.529	-1305	6938.529	-1607.5
6938.53	-1347.5	6938.53	-930	6938.53	-845	6938.53	-1277.5	6938.53	-1580
6938.531	-1385	6938.531	-917.5	6938.531	-832.5	6938.531	-1252.5	6938.531	-1557.5
6938.532	-1372.5	6938.532	-815	6938.532	-825	6938.532	-1212.5	6938.532	-1557.5
6938.533	-1435	6938.533	-747.5	6938.533	-835	6938.533	-1172.5	6938.533	-1592.5
6938.534	-1275	6938.534	-785	6938.534	-832.5	6938.534	-1217.5	6938.534	-1595
6938.535	-1367.5	6938.535	-820	6938.535	-815	6938.535	-1225	6938.535	-1542.5
6938.536	-1465	6938.536	-892.5	6938.536	-825	6938.536	-1235	6938.536	-1555
6938.537	-1415	6938.537	-1010	6938.537	-790	6938.537	-1260	6938.537	-1575
6938.538	-1427.5	6938.538	-1037.5	6938.538	-767.5	6938.538	-1307.5	6938.538	-1562.5
6938.539	-1422.5	6938.539	-1137.5	6938.539	-785	6938.539	-1337.5	6938.539	-1585
6938.54	-1442.5	6938.54	-1270	6938.54	-805	6938.54	-1410	6938.54	-1570
6938.541	-1602.5	6938.541	-1290	6938.541	-772.5	6938.541	-1407.5	6938.541	-1570
6938.542	-1487.5	6938.542	-1240	6938.542	-787.5	6938.542	-1420	6938.542	-1595
6938.543	-1467.5	6938.543	-1300	6938.543	-737.5	6938.543	-1350	6938.543	-1535
6938.544	-1507.5	6938.544	-1247.5	6938.544	-747.5	6938.544	-1357.5	6938.544	-1537.5
6938.545	-1457.5	6938.545	-1152.5	6938.545	-720	6938.545	-1330	6938.545	-1497.5
6938.546	-1297.5	6938.546	-1002.5	6938.546	-667.5	6938.546	-1220	6938.546	-1487.5
6938.547	-1177.5	6938.547	-975	6938.547	-645	6938.547	-1222.5	6938.547	-1502.5
6938.548	-1107.5	6938.548	-775	6938.548	-607.5	6938.548	-1120	6938.548	-1417.5
6938.549	-1065	6938.549	-700	6938.549	-575	6938.549	-1072.5	6938.549	-1432.5
6938.55	-1095	6938.55	-627.5	6938.55	-580	6938.55	-1052.5	6938.55	-1417.5
6938.551	-1005	6938.551	-595	6938.551	-567.5	6938.551	-990	6938.551	-1360
6938.552	-972.5	6938.552	-480	6938.552	-575	6938.552	-955	6938.552	-1382.5
6938.553	-957.5	6938.553	-450	6938.553	-550	6938.553	-915	6938.553	-1365
6938.554	-947.5	6938.554	-392.5	6938.554	-527.5	6938.554	-950	6938.554	-1332.5
6938.555	-930	6938.555	-497.5	6938.555	-537.5	6938.555	-917.5	6938.555	-1337.5
6938.556	-975	6938.556	-605	6938.556	-522.5	6938.556	-935	6938.556	-1365
6938.557	-1047.5	6938.557	-630	6938.557	-485	6938.557	-997.5	6938.557	-1347.5
6938.558	-1177.5	6938.558	-797.5	6938.558	-507.5	6938.558	-1062.5	6938.558	-1357.5
6938.559	-1152.5	6938.559	-912.5	6938.559	-517.5	6938.559	-1082.5	6938.559	-1377.5
6938.56	-1155	6938.56	-900	6938.56	-507.5	6938.56	-1142.5	6938.56	-1365
6938.561	-1247.5	6938.561	-980	6938.561	-480	6938.561	-1210	6938.561	-1367.5
6938.562	-1205	6938.562	-995	6938.562	-505	6938.562	-1160	6938.562	-1385
6938.563	-1132.5	6938.563	-1012.5	6938.563	-477.5	6938.563	-1122.5	6938.563	-1360
6938.564	-1122.5	6938.564	-957.5	6938.564	-455	6938.564	-1147.5	6938.564	-1342.5
6938.565	-1130	6938.565	-892.5	6938.565	-450	6938.565	-1062.5	6938.565	-1322.5
6938.566	-1067.5	6938.566	-770	6938.566	-397.5	6938.566	-987.5	6938.566	-1262.5
6938.567	-922.5	6938.567	-672.5	6938.567	-397.5	6938.567	-972.5	6938.567	-1277.5
6938.568	-907.5	6938.568	-500	6938.568	-377.5	6938.568	-870	6938.568	-1200
6938.569	-867.5	6938.569	-522.5	6938.569	-355	6938.569	-805	6938.569	-1190
6938.57	-772.5	6938.57	-370	6938.57	-332.5	6938.57	-770	6938.57	-1182.5
6938.571	-710	6938.571	-307.5	6938.571	-307.5	6938.571	-765	6938.571	-1187.5
6938.572	-692.5	6938.572	-212.5	6938.572	-280	6938.572	-677.5	6938.572	-1157.5
6938.573	-697.5	6938.573	-225	6938.573	-312.5	6938.573	-717.5	6938.573	-1155
6938.574	-750	6938.574	-172.5	6938.574	-310	6938.574	-695	6938.574	-1200
6938.575	-722.5	6938.575	-205	6938.575	-285	6938.575	-725	6938.575	-1167.5
6938.576	-827.5	6938.576	-337.5	6938.576	-280	6938.576	-692.5	6938.576	-1177.5
6938.577	-895	6938.577	-332.5	6938.577	-310	6938.577	-725	6938.577	-1222.5
6938.578	-917.5	6938.578	-395	6938.578	-302.5	6938.578	-857.5	6938.578	-1182.5
6938.579	-1065	6938.579	-515	6938.579	-300	6938.579	-822.5	6938.579	-1187.5
6938.58	-995	6938.58	-600	6938.58	-327.5	6938.58	-865	6938.58	-1215
6938.581	-890	6938.581	-732.5	6938.581	-307.5	6938.581	-900	6938.581	-1220
6938.582	-945	6938.582	-780	6938.582	-305	6938.582	-940	6938.582	-1197.5
6938.583	-942.5	6938.583	-785	6938.583	-252.5	6938.583	-897.5	6938.583	-1165
6938.584	-970	6938.584	-807.5	6938.584	-287.5	6938.584	-860	6938.584	-1202.5
6938.585	-910	6938.585	-717.5	6938.585	-252.5	6938.585	-817.5	6938.585	-1177.5
6938.586	-785	6938.586	-565	6938.586	-217.5	6938.586	-777.5	6938.586	-1077.5
6938.587	-770	6938.587	-435	6938.587	-190	6938.587	-795	6938.587	-1055
6938.588	-662.5	6938.588	-330	6938.588	-162.5	6938.588	-675	6938.588	-992.5
6938.589	-587.5	6938.589	-205	6938.589	-120	6938.589	-610	6938.589	-967.5
6938.59	-665	6938.59	-157.5	6938.59	-127.5	6938.59	-627.5	6938.59	-1045
6938.591	-557.5	6938.591	-7.5	6938.591	-130	6938.591	-517.5	6938.591	-987.5
6938.592	-582.5	6938.592	-40	6938.592	-120	6938.592	-542.5	6938.592	-1050
6938.593	-555	6938.593	17.5	6938.593	-107.5	6938.593	-415	6938.593	-982.5
6938.594	-520	6938.594	55	6938.594	-90	6938.594	-445	6938.594	-975
6938.595	-685	6938.595	-75	6938.595	-105	6938.595	-487.5	6938.595	-980
6938.596	-665	6938.596	-70	6938.596	-115	6938.596	-497.5	6938.596	-1027.5
6938.597	-690	6938.597	-157.5	6938.597	-77.5	6938.597	-555	6938.597	-962.5
6938.598	-770	6938.598	-315	6938.598	-117.5	6938.598	-625	6938.598	-1050
6938.599	-845	6938.599	-285	6938.599	-120	6938.599	-627.5	6938.599	-1017.5
6938.6	-922.5	6938.6	-450	6938.6	-75	6938.6	-685	6938.6	-990
6938.601	-902.5	6938.601	-520	6938.601	-87.5	6938.601	-782.5	6938.601	-1000
6938.602	-812.5	6938.602	-485	6938.602	-95	6938.602	-732.5	6938.602	-1002.5
6938.603	-860	6938.603	-515	6938.603	-82.5	6938.603	-760	6938.603	-965
6938.604	-852.5	6938.604	-500	6938.604	-60	6938.604	-745	6938.604	-960
6938.605	-725	6938.605	-440	6938.605	-72.5	6938.605	-715	6938.605	-957.5
6938.606	-735	6938.606	-290	6938.606	-47.5	6938.606	-627.5	6938.606	-932.5
6938.607	-652.5	6938.607	-202.5	6938.607	17.5	6938.607	-572.5	6938.607	-892.5
6938.608	-485	6938.608	-100	6938.608	7.5	6938.608	-487.5	6938.608	-905
6938.609	-542.5	6938.609	-7.5	6938.609	47.5	6938.609	-500	6938.609	-827.5
6938.61	-510	6938.61	107.5	6938.61	22.5	6938.61	-425	6938.61	-845
6938.611	-380	6938.611	175	6938.611	77.5	6938.611	-360	6938.611	-830
6938.612	-432.5	6938.612	195	6938.612	12.5	6938.612	-352.5	6938.612	-912.5
6938.613	-355	6938.613	115	6938.613	32.5	6938.613	-392.5	6938.613	-852.5
6938.614	-425	6938.614	147.5	6938.614	27.5	6938.614	-310	6938.614	-852.5
6938.615	-467.5	6938.615	92.5	6938.615	40	6938.615	-392.5	6938.615	-857.5
6938.616	-497.5	6938.616	-15	6938.616	0	6938.616	-355	6938.616	-917.5
6938.617	-567.5	6938.617	-92.5	6938.617	-77.5	6938.617	-467.5	6938.617	-990
6938.618	-632.5	6938.618	-130	6938.618	-27.5	6938.618	-452.5	6938.618	-950
6938.619	-730	6938.619	-115	6938.619	7.5	6938.619	-480	6938.619	-927.5
6938.62	-785	6938.62	-347.5	6938.62	2.5	6938.62	-545	6938.62	-947.5
6938.621	-815	6938.621	-470	6938.621	-37.5	6938.621	-577.5	6938.621	-945
6938.622	-885	6938.622	-515	6938.622	-82.5	6938.622	-592.5	6938.622	-992.5
6938.623	-985	6938.623	-597.5	6938.623	-205	6938.623	-685	6938.623	-1092.5
6938.624	-825	6938.624	-502.5	6938.624	-100	6938.624	-607.5	6938.624	-1047.5
6938.625	-615	6938.625	-247.5	6938.625	125	6938.625	-335	6938.625	-782.5
6938.626	-605	6938.626	-252.5	6938.626	42.5	6938.626	-402.5	6938.626	-880
6938.627	-812.5	6938.627	-392.5	6938.627	-205	6938.627	-620	6938.627	-1110
6938.628	-812.5	6938.628	-410	6938.628	-317.5	6938.628	-672.5	6938.628	-1250
6938.629	-1320	6938.629	-880	6938.629	-905	6938.629	-1140	6938.629	-1770
6938.63	-1532.5	6938.63	-1032.5	6938.63	-1082.5	6938.63	-1320	6938.63	-1967.5
6938.631	-1505	6938.631	-1050	6938.631	-1167.5	6938.631	-1395	6938.631	-2032.5
6938.632	-2527.5	6938.632	-2042.5	6938.632	-2350	6938.632	-2437.5	6938.632	-3265
6938.633	-2810	6938.633	-2230	6938.633	-2567.5	6938.633	-2677.5	6938.633	-3432.5
6938.634	-2770	6938.634	-2142.5	6938.634	-2380	6938.634	-2475	6938.634	-3245
