F4(X)	F4(Y)	F5(X)	F5(Y)	G2(X)	G2(Y)	G3(X)	G3(Y)
6938.419	-1355	6938.419	-14792.5	6938.419	1352.5	6938.419	300
6938.42	-1342.5	6938.42	-14757.5	6938.42	1302.5	6938.42	250
6938.421	-1342.5	6938.421	-14617.5	6938.421	1282.5	6938.421	150
6938.422	-1337.5	6938.422	-14622.5	6938.422	1287.5	6938.422	165
6938.423	-1295	6938.423	-14610	6938.423	1385	6938.423	152.5
6938.424	-1292.5	6938.424	-14560	6938.424	1440	6938.424	102.5
6938.425	-1265	6938.425	-14380	6938.425	1540	6938.425	150
6938.426	-1285	6938.426	-14207.5	6938.426	1662.5	6938.426	170
6938.427	-1210	6938.427	-14222.5	6938.427	1745	6938.427	95
6938.428	-1212.5	6938.428	-14167.5	6938.428	1900	6938.428	165
6938.429	-1215	6938.429	-14192.5	6938.429	1965	6938.429	102.5
6938.43	-1147.5	6938.43	-14015	6938.43	2210	6938.43	117.5
6938.431	-1147.5	6938.431	-13947.5	6938.431	2285	6938.431	185
6938.432	-1132.5	6938.432	-13900	6938.432	2387.5	6938.432	182.5
6938.433	-1145	6938.433	-13877.5	6938.433	2492.5	6938.433	150
6938.434	-1107.5	6938.434	-13840	6938.434	2510	6938.434	125
6938.435	-1125	6938.435	-13855	6938.435	2440	6938.435	12.5
6938.436	-1102.5	6938.436	-13785	6938.436	2407.5	6938.436	-67.5
6938.437	-1142.5	6938.437	-13675	6938.437	2400	6938.437	-97.5
6938.438	-1135	6938.438	-13722.5	6938.438	2277.5	6938.438	-152.5
6938.439	-1115	6938.439	-13662.5	6938.439	2235	6938.439	-225
6938.44	-1147.5	6938.44	-13805	6938.44	2135	6938.44	-270
6938.441	-1125	6938.441	-13640	6938.441	2110	6938.441	-372.5
6938.442	-1120	6938.442	-13607.5	6938.442	2135	6938.442	-370
6938.443	-1112.5	6938.443	-13537.5	6938.443	2182.5	6938.443	-400
6938.444	-1090	6938.444	-13532.5	6938.444	2170	6938.444	-437.5
6938.445	-1107.5	6938.445	-13407.5	6938.445	2297.5	6938.445	-420
6938.446	-1057.5	6938.446	-13440	6938.446	2337.5	6938.446	-407.5
6938.447	-1010	6938.447	-13362.5	6938.447	2442.5	6938.447	-395
6938.448	-1032.5	6938.448	-13310	6938.448	2627.5	6938.448	-305
6938.449	-1002.5	6938.449	-13240	6938.449	2732.5	6938.449	-300
6938.45	-962.5	6938.45	-13235	6938.45	2865	6938.45	-260
6938.451	-962.5	6938.451	-13127.5	6938.451	2985	6938.451	-280
6938.452	-945	6938.452	-13150	6938.452	3000	6938.452	-272.5
6938.453	-962.5	6938.453	-13065	6938.453	3065	6938.453	-282.5
6938.454	-930	6938.454	-13065	6938.454	3087.5	6938.454	-345
6938.455	-942.5	6938.455	-13160	6938.455	3052.5	6938.455	-390
6938.456	-937.5	6938.456	-13185	6938.456	3047.5	6938.456	-460
6938.457	-950	6938.457	-13185	6938.457	2962.5	6938.457	-542.5
6938.458	-945	6938.458	-13157.5	6938.458	2915	6938.458	-610
6938.459	-947.5	6938.459	-13062.5	6938.459	2887.5	6938.459	-745
6938.46	-942.5	6938.46	-12957.5	6938.46	2785	6938.46	-707.5
6938.461	-945	6938.461	-12980	6938.461	2647.5	6938.461	-785
6938.462	-915	6938.462	-12885	6938.462	2697.5	6938.462	-797.5
6938.463	-952.5	6938.463	-13010	6938.463	2702.5	6938.463	-842.5
6938.464	-935	6938.464	-12917.5	6938.464	2700	6938.464	-880
6938.465	-877.5	6938.465	-12820	6938.465	2740	6938.465	-840
6938.466	-837.5	6938.466	-12847.5	6938.466	2862.5	6938.466	-825
6938.467	-835	6938.467	-12770	6938.467	2880	6938.467	-802.5
6938.468	-817.5	6938.468	-12795	6938.468	3040	6938.468	-702.5
6938.469	-822.5	6938.469	-12707.5	6938.469	3140	6938.469	-675
6938.47	-800	6938.47	-12685	6938.47	3230	6938.47	-672.5
6938.471	-790	6938.471	-12707.5	6938.471	3325	6938.471	-685
6938.472	-747.5	6938.472	-12675	6938.472	3317.5	6938.472	-627.5
6938.473	-752.5	6938.473	-12675	6938.473	3375	6938.473	-677.5
6938.474	-795	6938.474	-12605	6938.474	3345	6938.474	-685
6938.475	-732.5	6938.475	-12562.5	6938.475	3377.5	6938.475	-782.5
6938.476	-782.5	6938.476	-12610	6938.476	3260	6938.476	-825
6938.477	-795	6938.477	-12655	6938.477	3197.5	6938.477	-850
6938.478	-810	6938.478	-12675	6938.478	3085	6938.478	-975
6938.479	-815	6938.479	-12690	6938.479	2985	6938.479	-1032.5
6938.48	-822.5	6938.48	-12637.5	6938.48	2890	6938.48	-1132.5
6938.481	-822.5	6938.481	-12577.5	6938.481	2872.5	6938.481	-1180
6938.482	-800	6938.482	-12520	6938.482	2887.5	6938.482	-1177.5
6938.483	-772.5	6938.483	-12442.5	6938.483	2827.5	6938.483	-1240
6938.484	-757.5	6938.484	-12390	6938.484	2782.5	6938.484	-1267.5
6938.485	-722.5	6938.485	-12360	6938.485	2985	6938.485	-1205
6938.486	-697.5	6938.486	-12307.5	6938.486	2985	6938.486	-1172.5
6938.487	-692.5	6938.487	-12445	6938.487	3107.5	6938.487	-1157.5
6938.488	-647.5	6938.488	-12380	6938.488	3225	6938.488	-1077.5
6938.489	-617.5	6938.489	-12397.5	6938.489	3275	6938.489	-1085
6938.49	-625	6938.49	-12307.5	6938.49	3317.5	6938.49	-1027.5
6938.491	-587.5	6938.491	-12210	6938.491	3415	6938.491	-1010
6938.492	-607.5	6938.492	-12137.5	6938.492	3422.5	6938.492	-1057.5
6938.493	-602.5	6938.493	-12042.5	6938.493	3582.5	6938.493	-1035
6938.494	-577.5	6938.494	-12085	6938.494	3565	6938.494	-1055
6938.495	-610	6938.495	-12050	6938.495	3442.5	6938.495	-1162.5
6938.496	-580	6938.496	-12005	6938.496	3422.5	6938.496	-1135
6938.497	-625	6938.497	-11972.5	6938.497	3317.5	6938.497	-1227.5
6938.498	-622.5	6938.498	-12015	6938.498	3227.5	6938.498	-1320
6938.499	-630	6938.499	-12017.5	6938.499	3105	6938.499	-1310
6938.5	-620	6938.5	-11940	6938.5	3055	6938.5	-1360
6938.501	-607.5	6938.501	-11892.5	6938.501	2947.5	6938.501	-1402.5
6938.502	-617.5	6938.502	-11865	6938.502	2972.5	6938.502	-1430
6938.503	-610	6938.503	-11787.5	6938.503	2922.5	6938.503	-1470
6938.504	-550	6938.504	-11832.5	6938.504	2940	6938.504	-1422.5
6938.505	-565	6938.505	-11655	6938.505	3030	6938.505	-1365
6938.506	-555	6938.506	-11657.5	6938.506	3145	6938.506	-1365
6938.507	-540	6938.507	-11602.5	6938.507	3237.5	6938.507	-1310
6938.508	-510	6938.508	-11542.5	6938.508	3370	6938.508	-1277.5
6938.509	-450	6938.509	-11462.5	6938.509	3387.5	6938.509	-1247.5
6938.51	-440	6938.51	-11362.5	6938.51	3555	6938.51	-1202.5
6938.511	-440	6938.511	-11327.5	6938.511	3555	6938.511	-1177.5
6938.512	-455	6938.512	-11292.5	6938.512	3660	6938.512	-1140
6938.513	-407.5	6938.513	-11160	6938.513	3645	6938.513	-1072.5
6938.514	-425	6938.514	-11102.5	6938.514	3717.5	6938.514	-1112.5
6938.515	-422.5	6938.515	-11145	6938.515	3660	6938.515	-1182.5
6938.516	-420	6938.516	-11165	6938.516	3587.5	6938.516	-1217.5
6938.517	-405	6938.517	-11077.5	6938.517	3572.5	6938.517	-1222.5
6938.518	-450	6938.518	-11122.5	6938.518	3392.5	6938.518	-1230
6938.519	-435	6938.519	-11050	6938.519	3337.5	6938.519	-1295
6938.52	-460	6938.52	-11065	6938.52	3250	6938.52	-1350
6938.521	-442.5	6938.521	-10962.5	6938.521	3132.5	6938.521	-1417.5
6938.522	-425	6938.522	-10867.5	6938.522	3220	6938.522	-1360
6938.523	-432.5	6938.523	-10825	6938.523	3082.5	6938.523	-1392.5
6938.524	-402.5	6938.524	-10762.5	6938.524	3105	6938.524	-1410
6938.525	-435	6938.525	-10720	6938.525	3140	6938.525	-1415
6938.526	-385	6938.526	-10677.5	6938.526	3277.5	6938.526	-1330
6938.527	-347.5	6938.527	-10550	6938.527	3325	6938.527	-1230
6938.528	-350	6938.528	-10567.5	6938.528	3482.5	6938.528	-1192.5
6938.529	-332.5	6938.529	-10525	6938.529	3615	6938.529	-1082.5
6938.53	-317.5	6938.53	-10420	6938.53	3642.5	6938.53	-1072.5
6938.531	-280	6938.531	-10320	6938.531	3732.5	6938.531	-1045
6938.532	-295	6938.532	-10287.5	6938.532	3777.5	6938.532	-1010
6938.533	-312.5	6938.533	-10265	6938.533	3820	6938.533	-985
6938.534	-307.5	6938.534	-10187.5	6938.534	3787.5	6938.534	-997.5
6938.535	-272.5	6938.535	-10160	6938.535	3730	6938.535	-1010
6938.536	-292.5	6938.536	-10102.5	6938.536	3687.5	6938.536	-1045
6938.537	-292.5	6938.537	-10070	6938.537	3632.5	6938.537	-1060
6938.538	-270	6938.538	-9955	6938.538	3467.5	6938.538	-1087.5
6938.539	-310	6938.539	-9947.5	6938.539	3395	6938.539	-1165
6938.54	-307.5	6938.54	-9852.5	6938.54	3377.5	6938.54	-1217.5
6938.541	-297.5	6938.541	-9855	6938.541	3240	6938.541	-1185
6938.542	-317.5	6938.542	-9790	6938.542	3220	6938.542	-1230
6938.543	-252.5	6938.543	-9655	6938.543	3185	6938.543	-1170
6938.544	-252.5	6938.544	-9655	6938.544	3170	6938.544	-1192.5
6938.545	-275	6938.545	-9492.5	6938.545	3252.5	6938.545	-1117.5
6938.546	-265	6938.546	-9405	6938.546	3347.5	6938.546	-1045
6938.547	-202.5	6938.547	-9270	6938.547	3437.5	6938.547	-982.5
6938.548	-185	6938.548	-9132.5	6938.548	3572.5	6938.548	-945
6938.549	-145	6938.549	-9090	6938.549	3625	6938.549	-887.5
6938.55	-142.5	6938.55	-8982.5	6938.55	3692.5	6938.55	-887.5
6938.551	-115	6938.551	-8907.5	6938.551	3880	6938.551	-825
6938.552	-147.5	6938.552	-8832.5	6938.552	3877.5	6938.552	-782.5
6938.553	-137.5	6938.553	-8707.5	6938.553	3855	6938.553	-727.5
6938.554	-105	6938.554	-8650	6938.554	3922.5	6938.554	-797.5
6938.555	-130	6938.555	-8645	6938.555	3825	6938.555	-712.5
6938.556	-115	6938.556	-8570	6938.556	3767.5	6938.556	-757.5
6938.557	-90	6938.557	-8500	6938.557	3712.5	6938.557	-800
6938.558	-85	6938.558	-8407.5	6938.558	3605	6938.558	-905
6938.559	-130	6938.559	-8337.5	6938.559	3527.5	6938.559	-907.5
6938.56	-107.5	6938.56	-8267.5	6938.56	3412.5	6938.56	-977.5
6938.561	-127.5	6938.561	-8202.5	6938.561	3297.5	6938.561	-1017.5
6938.562	-127.5	6938.562	-8120	6938.562	3265	6938.562	-1005
6938.563	-102.5	6938.563	-8005	6938.563	3232.5	6938.563	-937.5
6938.564	-65	6938.564	-7912.5	6938.564	3257.5	6938.564	-955
6938.565	-65	6938.565	-7915	6938.565	3315	6938.565	-872.5
6938.566	-32.5	6938.566	-7850	6938.566	3437.5	6938.566	-842.5
6938.567	-12.5	6938.567	-7727.5	6938.567	3472.5	6938.567	-785
6938.568	10	6938.568	-7600	6938.568	3675	6938.568	-700
6938.569	15	6938.569	-7520	6938.569	3742.5	6938.569	-655
6938.57	32.5	6938.57	-7400	6938.57	3795	6938.57	-602.5
6938.571	72.5	6938.571	-7272.5	6938.571	3862.5	6938.571	-600
6938.572	60	6938.572	-7100	6938.572	3957.5	6938.572	-552.5
6938.573	47.5	6938.573	-7077.5	6938.573	4020	6938.573	-515
6938.574	55	6938.574	-6952.5	6938.574	3952.5	6938.574	-552.5
6938.575	52.5	6938.575	-7025	6938.575	3922.5	6938.575	-577.5
6938.576	55	6938.576	-6855	6938.576	3875	6938.576	-537.5
6938.577	12.5	6938.577	-6815	6938.577	3797.5	6938.577	-560
6938.578	10	6938.578	-6715	6938.578	3640	6938.578	-677.5
6938.579	15	6938.579	-6442.5	6938.579	3525	6938.579	-657.5
6938.58	7.5	6938.58	-6252.5	6938.58	3540	6938.58	-715
6938.581	-17.5	6938.581	-6290	6938.581	3342.5	6938.581	-787.5
6938.582	-12.5	6938.582	-6272.5	6938.582	3350	6938.582	-762.5
6938.583	27.5	6938.583	-6172.5	6938.583	3307.5	6938.583	-752.5
6938.584	-10	6938.584	-6100	6938.584	3260	6938.584	-707.5
6938.585	30	6938.585	-5957.5	6938.585	3350	6938.585	-660
6938.586	95	6938.586	-5915	6938.586	3437.5	6938.586	-617.5
6938.587	92.5	6938.587	-5877.5	6938.587	3512.5	6938.587	-615
6938.588	140	6938.588	-5755	6938.588	3667.5	6938.588	-550
6938.589	150	6938.589	-5682.5	6938.589	3750	6938.589	-487.5
6938.59	140	6938.59	-5572.5	6938.59	3815	6938.59	-497.5
6938.591	150	6938.591	-5495	6938.591	3927.5	6938.591	-412.5
6938.592	165	6938.592	-5405	6938.592	3925	6938.592	-375
6938.593	170	6938.593	-5257.5	6938.593	3987.5	6938.593	-282.5
6938.594	185	6938.594	-5100	6938.594	3932.5	6938.594	-367.5
6938.595	130	6938.595	-5150	6938.595	3877.5	6938.595	-355
6938.596	135	6938.596	-5070	6938.596	3812.5	6938.596	-372.5
6938.597	142.5	6938.597	-4917.5	6938.597	3732.5	6938.597	-410
6938.598	115	6938.598	-4850	6938.598	3570	6938.598	-490
6938.599	155	6938.599	-4780	6938.599	3572.5	6938.599	-522.5
6938.6	107.5	6938.6	-4660	6938.6	3427.5	6938.6	-522.5
6938.601	127.5	6938.601	-4527.5	6938.601	3402.5	6938.601	-635
6938.602	132.5	6938.602	-4402.5	6938.602	3377.5	6938.602	-605
6938.603	142.5	6938.603	-4252.5	6938.603	3272.5	6938.603	-630
6938.604	175	6938.604	-4242.5	6938.604	3237.5	6938.604	-635
6938.605	152.5	6938.605	-4067.5	6938.605	3317.5	6938.605	-595
6938.606	182.5	6938.606	-3892.5	6938.606	3410	6938.606	-477.5
6938.607	222.5	6938.607	-3825	6938.607	3522.5	6938.607	-457.5
6938.608	187.5	6938.608	-3710	6938.608	3597.5	6938.608	-357.5
6938.609	262.5	6938.609	-3665	6938.609	3677.5	6938.609	-337.5
6938.61	237.5	6938.61	-3450	6938.61	3832.5	6938.61	-282.5
6938.611	255	6938.611	-3370	6938.611	3882.5	6938.611	-220
6938.612	202.5	6938.612	-3227.5	6938.612	3822.5	6938.612	-265
6938.613	232.5	6938.613	-3125	6938.613	3875	6938.613	-250
6938.614	210	6938.614	-3135	6938.614	3907.5	6938.614	-167.5
6938.615	240	6938.615	-3035	6938.615	3812.5	6938.615	-302.5
6938.616	175	6938.616	-2955	6938.616	3650	6938.616	-245
6938.617	115	6938.617	-2922.5	6938.617	3540	6938.617	-332.5
6938.618	150	6938.618	-2732.5	6938.618	3495	6938.618	-367.5
6938.619	177.5	6938.619	-2577.5	6938.619	3455	6938.619	-360
6938.62	160	6938.62	-2672.5	6938.62	3342.5	6938.62	-422.5
6938.621	102.5	6938.621	-2670	6938.621	3152.5	6938.621	-457.5
6938.622	77.5	6938.622	-2580	6938.622	3115	6938.622	-500
6938.623	-57.5	6938.623	-2592.5	6938.623	3037.5	6938.623	-605
6938.624	25	6938.624	-2312.5	6938.624	3012.5	6938.624	-467.5
6938.625	237.5	6938.625	-2092.5	6938.625	3227.5	6938.625	-245
6938.626	172.5	6938.626	-2070	6938.626	3267.5	6938.626	-325
6938.627	-72.5	6938.627	-2112.5	6938.627	2987.5	6938.627	-505
6938.628	-222.5	6938.628	-2042.5	6938.628	3017.5	6938.628	-545
6938.629	-735	6938.629	-2377.5	6938.629	2590	6938.629	-1032.5
6938.63	-935	6938.63	-2417.5	6938.63	2450	6938.63	-1200
6938.631	-1010	6938.631	-2412.5	6938.631	2442.5	6938.631	-1272.5
6938.632	-2212.5	6938.632	-3370	6938.632	1467.5	6938.632	-2275
6938.633	-2420	6938.633	-3447.5	6938.633	1297.5	6938.633	-2517.5
6938.634	-2197.5	6938.634	-3172.5	6938.634	1497.5	6938.634	-2312.5
6938.635	-1995	6938.635	-2897.5	6938.635	1575	6938.635	-2252.5
6938.636	-2067.5	6938.636	-2782.5	6938.636	1475	6938.636	-2350
6938.637	-1835	6938.637	-2545	6938.637	1505	6938.637	-2145
6938.638	-1122.5	6938.638	-1720	6938.638	2000	6938.638	-1485
6938.639	-1235	6938.639	-1755	6938.639	1855	6938.639	-1627.5
6938.64	-1837.5	6938.64	-2140	6938.64	1200	6938.64	-2175
6938.641	-2150	6938.641	-2335	6938.641	875	6938.641	-2475
6938.642	-2302.5	6938.642	-2385	6938.642	755	6938.642	-2712.5
6938.643	-2380	6938.643	-2287.5	6938.643	685	6938.643	-2720
6938.644	-2072.5	6938.644	-1900	6938.644	885	6938.644	-2505
6938.645	-2057.5	6938.645	-1830	6938.645	920	6938.645	-2435
6938.646	-2227.5	6938.646	-1852.5	6938.646	762.5	6938.646	-2527.5
6938.647	-2205	6938.647	-1735	6938.647	882.5	6938.647	-2415
6938.648	-1582.5	6938.648	-1112.5	6938.648	1460	6938.648	-1822.5
6938.649	-972.5	6938.649	-415	6938.649	2095	6938.649	-1165
6938.65	-712.5	6938.65	-45	6938.65	2412.5	6938.65	-862.5
6938.651	-850	6938.651	-67.5	6938.651	2372.5	6938.651	-927.5
6938.652	-1017.5	6938.652	-80	6938.652	2245	6938.652	-1100
6938.653	-1100	6938.653	-60	6938.653	2260	6938.653	-1150
6938.654	-1120	6938.654	62.5	6938.654	2212.5	6938.654	-1120
6938.655	-1162.5	6938.655	72.5	6938.655	2137.5	6938.655	-1210
6938.656	-1200	6938.656	165	6938.656	2007.5	6938.656	-1260
6938.657	-1212.5	6938.657	115	6938.657	1967.5	6938.657	-1290
6938.658	-1200	6938.658	277.5	6938.658	1815	6938.658	-1325
6938.659	-1250	6938.659	390	6938.659	1690	6938.659	-1417.5
6938.66	-1247.5	6938.66	495	6938.66	1560	6938.66	-1417.5
6938.661	-1245	6938.661	540	6938.661	1470	6938.661	-1432.5
6938.662	-1225	6938.662	662.5	6938.662	1422.5	6938.662	-1372.5
6938.663	-1222.5	6938.663	660	6938.663	1392.5	6938.663	-1412.5
6938.664	-1177.5	6938.664	802.5	6938.664	1410	6938.664	-1300
6938.665	-1162.5	6938.665	960	6938.665	1565	6938.665	-1272.5
6938.666	-1115	6938.666	1032.5	6938.666	1662.5	6938.666	-1195
6938.667	-1087.5	6938.667	1167.5	6938.667	1662.5	6938.667	-1110
6938.668	-1042.5	6938.668	1217.5	6938.668	1840	6938.668	-1080
6938.669	-1037.5	6938.669	1375	6938.669	1972.5	6938.669	-985
6938.67	-977.5	6938.67	1487.5	6938.67	2052.5	6938.67	-877.5
6938.671	-922.5	6938.671	1667.5	6938.671	2180	6938.671	-777.5
6938.672	-932.5	6938.672	1762.5	6938.672	2200	6938.672	-767.5
6938.673	-887.5	6938.673	1845	6938.673	2255	6938.673	-730
6938.674	-872.5	6938.674	1955	6938.674	2275	6938.674	-685
6938.675	-860	6938.675	2047.5	6938.675	2235	6938.675	-705
6938.676	-852.5	6938.676	2080	6938.676	2210	6938.676	-672.5
6938.677	-825	6938.677	2135	6938.677	2140	6938.677	-662.5
6938.678	-807.5	6938.678	2212.5	6938.678	2030	6938.678	-737.5
6938.679	-787.5	6938.679	2290	6938.679	1960	6938.679	-722.5
6938.68	-795	6938.68	2422.5	6938.68	1900	6938.68	-767.5
6938.681	-790	6938.681	2475	6938.681	1817.5	6938.681	-782.5
6938.682	-760	6938.682	2540	6938.682	1767.5	6938.682	-682.5
6938.683	-747.5	6938.683	2617.5	6938.683	1767.5	6938.683	-730
6938.684	-667.5	6938.684	2792.5	6938.684	1807.5	6938.684	-620
6938.685	-652.5	6938.685	2877.5	6938.685	1922.5	6938.685	-597.5
6938.686	-592.5	6938.686	2942.5	6938.686	1982.5	6938.686	-465
6938.687	-540	6938.687	3050	6938.687	2135	6938.687	-407.5
6938.688	-500	6938.688	3160	6938.688	2232.5	6938.688	-307.5
6938.689	-485	6938.689	3275	6938.689	2305	6938.689	-227.5
6938.69	-425	6938.69	3412.5	6938.69	2420	6938.69	-107.5
6938.691	-410	6938.691	3550	6938.691	2522.5	6938.691	-105
6938.692	-375	6938.692	3690	6938.692	2570	6938.692	-52.5
6938.693	-337.5	6938.693	3780	6938.693	2670	6938.693	-32.5
6938.694	-335	6938.694	3860	6938.694	2662.5	6938.694	65
6938.695	-265	6938.695	3942.5	6938.695	2587.5	6938.695	77.5
6938.696	-272.5	6938.696	4027.5	6938.696	2547.5	6938.696	85
6938.697	-237.5	6938.697	4135	6938.697	2500	6938.697	152.5
6938.698	-202.5	6938.698	4245	6938.698	2422.5	6938.698	90
6938.699	-212.5	6938.699	4380	6938.699	2335	6938.699	65
6938.7	-197.5	6938.7	4465	6938.7	2282.5	6938.7	-57.5
6938.701	-275	6938.701	4437.5	6938.701	2085	6938.701	-225
6938.702	-397.5	6938.702	4500	6938.702	2197.5	6938.702	-315
6938.703	45	6938.703	4865	6938.703	2817.5	6938.703	-15
6938.704	1492.5	6938.704	6007.5	6938.704	4712.5	6938.704	1535
6938.705	3265	6938.705	7085	6938.705	7122.5	6938.705	3667.5
6938.706	4420	6938.706	7157.5	6938.706	9185	6938.706	5792.5
6938.707	6937.5	6938.707	8282.5	6938.707	12167.5	6938.707	9015
6938.708	12675	6938.708	13710	6938.708	17035	6938.708	14845
6938.709	21050	6938.709	24085	6938.709	22170	6938.709	21670
6938.71	35102.5	6938.71	42107.5	6938.71	31292.5	6938.71	33450
6938.711	46315	6938.711	57992.5	6938.711	37307.5	6938.711	42620
6938.712	54302.5	6938.712	68705	6938.712	40270	6938.712	49327.5
6938.713	61260	6938.713	74307.5	6938.713	46767.5	6938.713	56065
6938.714	73072.5	6938.714	81917.5	6938.714	51362.5	6938.714	63865
6938.715	64650	6938.715	81917.5	6938.715	19577.5	6938.715	51772.5
6938.716	19295	6938.716	-6745	6938.716	-9197.5	6938.716	44157.5
6938.717	16535	6938.717	2047.5	6938.717	-85	6938.717	42712.5
6938.718	5825	6938.718	12642.5	6938.718	3000	6938.718	27457.5
6938.719	1715	6938.719	17082.5	6938.719	4255	6938.719	7322.5
6938.72	2030	6938.72	18740	6938.72	4310	6938.72	6105
6938.721	3762.5	6938.721	20735	6938.721	5045	6938.721	7187.5
6938.722	4705	6938.722	22115	6938.722	5400	6938.722	7545
6938.723	4277.5	6938.723	22187.5	6938.723	4420	6938.723	6527.5
6938.724	5400	6938.724	23575	6938.724	4175	6938.724	6802.5
6938.725	6065	6938.725	24642.5	6938.725	3825	6938.725	7075
6938.726	6390	6938.726	25587.5	6938.726	3212.5	6938.726	7255
6938.727	6345	6938.727	26250	6938.727	2537.5	6938.727	7170
6938.728	6875	6938.728	27562.5	6938.728	2507.5	6938.728	7722.5
6938.729	7945	6938.729	29020	6938.729	2770	6938.729	8882.5
6938.73	9340	6938.73	30362.5	6938.73	3342.5	6938.73	10607.5
6938.731	10697.5	6938.731	31332.5	6938.731	4030	6938.731	12335
6938.732	11980	6938.732	31967.5	6938.732	4782.5	6938.732	14052.5
6938.733	13297.5	6938.733	32255	6938.733	5705	6938.733	15810
6938.734	14417.5	6938.734	32352.5	6938.734	6710	6938.734	17392.5
6938.735	15340	6938.735	32092.5	6938.735	7607.5	6938.735	18552.5
6938.736	16040	6938.736	31837.5	6938.736	8470	6938.736	19550
6938.737	16540	6938.737	31242.5	6938.737	9325	6938.737	20225
6938.738	16817.5	6938.738	30737.5	6938.738	9940	6938.738	20665
6938.739	16955	6938.739	30200	6938.739	10480	6938.739	20922.5
6938.74	16945	6938.74	29580	6938.74	10835	6938.74	21055
6938.741	16790	6938.741	28995	6938.741	11020	6938.741	20947.5
6938.742	16555	6938.742	28497.5	6938.742	11042.5	6938.742	20892.5
6938.743	16287.5	6938.743	27857.5	6938.743	10992.5	6938.743	20625
6938.744	15907.5	6938.744	27310	6938.744	10845	6938.744	20275
6938.745	15555	6938.745	26647.5	6938.745	10777.5	6938.745	19935
6938.746	15115	6938.746	26112.5	6938.746	10502.5	6938.746	19485
6938.747	14697.5	6938.747	25547.5	6938.747	10240	6938.747	19102.5
6938.748	14235	6938.748	24925	6938.748	10032.5	6938.748	18575
6938.749	13752.5	6938.749	24460	6938.749	9720	6938.749	18160
6938.75	13257.5	6938.75	23887.5	6938.75	9355	6938.75	17650
6938.751	12780	6938.751	23387.5	6938.751	9010	6938.751	17222.5
6938.752	12285	6938.752	22847.5	6938.752	8607.5	6938.752	16687.5
6938.753	11857.5	6938.753	22417.5	6938.753	8207.5	6938.753	16185
6938.754	11365	6938.754	21915	6938.754	7817.5	6938.754	15772.5
6938.755	10922.5	6938.755	21382.5	6938.755	7322.5	6938.755	15195
6938.756	10470	6938.756	20852.5	6938.756	6882.5	6938.756	14642.5
6938.757	10057.5	6938.757	20397.5	6938.757	6467.5	6938.757	14110
6938.758	9680	6938.758	20082.5	6938.758	5970	6938.758	13637.5
6938.759	9277.5	6938.759	19622.5	6938.759	5485	6938.759	13157.5
6938.76	8867.5	6938.76	19267.5	6938.76	5030	6938.76	12765
6938.761	8565	6938.761	18875	6938.761	4692.5	6938.761	12277.5
6938.762	8212.5	6938.762	18547.5	6938.762	4410	6938.762	11892.5
6938.763	7875	6938.763	18240	6938.763	3997.5	6938.763	11505
6938.764	7515	6938.764	17940	6938.764	3690	6938.764	11095
6938.765	7287.5	6938.765	17660	6938.765	3487.5	6938.765	10820
6938.766	7002.5	6938.766	17247.5	6938.766	3345	6938.766	10560
6938.767	6707.5	6938.767	16887.5	6938.767	3180	6938.767	10285
6938.768	6500	6938.768	16662.5	6938.768	3127.5	6938.768	9982.5
6938.769	6235	6938.769	16350	6938.769	2982.5	6938.769	9692.5
6938.77	6012.5	6938.77	16122.5	6938.77	2835	6938.77	9380
6938.771	5782.5	6938.771	15922.5	6938.771	2775	6938.771	8860
6938.772	5527.5	6938.772	15655	6938.772	2590	6938.772	8385
6938.773	5335	6938.773	15320	6938.773	2500	6938.773	7902.5
6938.774	5112.5	6938.774	15160	6938.774	2280	6938.774	7420
6938.775	4825	6938.775	14830	6938.775	2010	6938.775	6870
6938.776	4630	6938.776	14512.5	6938.776	1802.5	6938.776	6320
6938.777	4385	6938.777	14252.5	6938.777	1615	6938.777	5722.5
6938.778	4160	6938.778	13982.5	6938.778	1307.5	6938.778	5177.5
6938.779	3942.5	6938.779	13697.5	6938.779	990	6938.779	4660
6938.78	3725	6938.78	13490	6938.78	765	6938.78	4185
6938.781	3507.5	6938.781	13232.5	6938.781	552.5	6938.781	3630
6938.782	3282.5	6938.782	13065	6938.782	352.5	6938.782	3182.5
6938.783	3112.5	6938.783	12760	6938.783	75	6938.783	2790
6938.784	2872.5	6938.784	12492.5	6938.784	-5	6938.784	2242.5
6938.785	2712.5	6938.785	12227.5	6938.785	-20	6938.785	1977.5
6938.786	2557.5	6938.786	11885	6938.786	-65	6938.786	1632.5
6938.787	2375	6938.787	11695	6938.787	-125	6938.787	1367.5
