H2(X)	H2(Y)	H3(X)	H3(Y)	H4(X)	H4(Y)	J3(X)	J3(Y)
6963.438	-3070	6963.438	-2827.5	6963.438	-3350	6963.438	-1782.5
6963.439	-3017.5	6963.439	-2712.5	6963.439	-3282.5	6963.439	-1672.5
6963.44	-2732.5	6963.44	-2510	6963.44	-3172.5	6963.44	-1577.5
6963.441	-2752.5	6963.441	-2512.5	6963.441	-3167.5	6963.441	-1622.5
6963.442	-1997.5	6963.442	-1730	6963.442	-2435	6963.442	-872.5
6963.443	-1700	6963.443	-1475	6963.443	-2165	6963.443	-637.5
6963.444	-1502.5	6963.444	-1192.5	6963.444	-1935	6963.444	-405
6963.445	-1875	6963.445	-1620	6963.445	-2385	6963.445	-797.5
6963.446	-1915	6963.446	-1655	6963.446	-2452.5	6963.446	-845
6963.447	-1632.5	6963.447	-1275	6963.447	-2080	6963.447	-570
6963.448	-1502.5	6963.448	-1090	6963.448	-1855	6963.448	-322.5
6963.449	-1610	6963.449	-1215	6963.449	-1870	6963.449	-317.5
6963.45	-2072.5	6963.45	-1830	6963.45	-2372.5	6963.45	-935
6963.451	-2500	6963.451	-2137.5	6963.451	-2770	6963.451	-1290
6963.452	-2625	6963.452	-2252.5	6963.452	-2665	6963.452	-1362.5
6963.453	-2320	6963.453	-1915	6963.453	-2320	6963.453	-1022.5
6963.454	-1800	6963.454	-1482.5	6963.454	-1860	6963.454	-537.5
6963.455	-1675	6963.455	-1365	6963.455	-1697.5	6963.455	-437.5
6963.456	-1587.5	6963.456	-1357.5	6963.456	-1692.5	6963.456	-465
6963.457	-1750	6963.457	-1487.5	6963.457	-1887.5	6963.457	-630
6963.458	-1677.5	6963.458	-1552.5	6963.458	-1960	6963.458	-695
6963.459	-1692.5	6963.459	-1600	6963.459	-2082.5	6963.459	-695
6963.46	-1697.5	6963.46	-1530	6963.46	-2065	6963.46	-695
6963.461	-1695	6963.461	-1495	6963.461	-2195	6963.461	-707.5
6963.462	-1680	6963.462	-1532.5	6963.462	-2192.5	6963.462	-780
6963.463	-1567.5	6963.463	-1415	6963.463	-2195	6963.463	-730
6963.464	-1627.5	6963.464	-1440	6963.464	-2187.5	6963.464	-760
6963.465	-1567.5	6963.465	-1405	6963.465	-2215	6963.465	-770
6963.466	-1585	6963.466	-1397.5	6963.466	-2235	6963.466	-765
6963.467	-1710	6963.467	-1452.5	6963.467	-2330	6963.467	-842.5
6963.468	-1827.5	6963.468	-1545	6963.468	-2332.5	6963.468	-850
6963.469	-1765	6963.469	-1660	6963.469	-2272.5	6963.469	-880
6963.47	-1955	6963.47	-1752.5	6963.47	-2277.5	6963.47	-987.5
6963.471	-2020	6963.471	-1885	6963.471	-2325	6963.471	-1025
6963.472	-2057.5	6963.472	-1917.5	6963.472	-2322.5	6963.472	-1045
6963.473	-2127.5	6963.473	-1965	6963.473	-2355	6963.473	-1080
6963.474	-2085	6963.474	-1917.5	6963.474	-2287.5	6963.474	-1022.5
6963.475	-2145	6963.475	-1935	6963.475	-2250	6963.475	-1020
6963.476	-2115	6963.476	-1927.5	6963.476	-2287.5	6963.476	-1020
6963.477	-1952.5	6963.477	-1850	6963.477	-2232.5	6963.477	-982.5
6963.478	-1880	6963.478	-1787.5	6963.478	-2130	6963.478	-927.5
6963.479	-1772.5	6963.479	-1612.5	6963.479	-2062.5	6963.479	-857.5
6963.48	-1610	6963.48	-1537.5	6963.48	-2050	6963.48	-850
6963.481	-1572.5	6963.481	-1422.5	6963.481	-2027.5	6963.481	-725
6963.482	-1345	6963.482	-1325	6963.482	-1952.5	6963.482	-640
6963.483	-1330	6963.483	-1220	6963.483	-1962.5	6963.483	-480
6963.484	-1292.5	6963.484	-1162.5	6963.484	-1920	6963.484	-472.5
6963.485	-1197.5	6963.485	-997.5	6963.485	-1862.5	6963.485	-447.5
6963.486	-1222.5	6963.486	-962.5	6963.486	-1825	6963.486	-457.5
6963.487	-1270	6963.487	-1010	6963.487	-1820	6963.487	-542.5
6963.488	-1282.5	6963.488	-1040	6963.488	-1830	6963.488	-500
6963.489	-1377.5	6963.489	-1125	6963.489	-1797.5	6963.489	-502.5
6963.49	-1460	6963.49	-1207.5	6963.49	-1832.5	6963.49	-550
6963.491	-1422.5	6963.491	-1282.5	6963.491	-1822.5	6963.491	-542.5
6963.492	-1580	6963.492	-1370	6963.492	-1802.5	6963.492	-617.5
6963.493	-1657.5	6963.493	-1435	6963.493	-1775	6963.493	-660
6963.494	-1575	6963.494	-1447.5	6963.494	-1757.5	6963.494	-645
6963.495	-1572.5	6963.495	-1382.5	6963.495	-1697.5	6963.495	-615
6963.496	-1550	6963.496	-1345	6963.496	-1650	6963.496	-617.5
6963.497	-1375	6963.497	-1295	6963.497	-1640	6963.497	-485
6963.498	-1312.5	6963.498	-1142.5	6963.498	-1525	6963.498	-445
6963.499	-1082.5	6963.499	-1035	6963.499	-1465	6963.499	-340
6963.5	-997.5	6963.5	-882.5	6963.5	-1412.5	6963.5	-172.5
6963.501	-892.5	6963.501	-802.5	6963.501	-1357.5	6963.501	-157.5
6963.502	-770	6963.502	-662.5	6963.502	-1220	6963.502	-55
6963.503	-690	6963.503	-497.5	6963.503	-1117.5	6963.503	70
6963.504	-727.5	6963.504	-532.5	6963.504	-1167.5	6963.504	72.5
6963.505	-500	6963.505	-265	6963.505	-935	6963.505	367.5
6963.506	147.5	6963.506	475	6963.506	-287.5	6963.506	1122.5
6963.507	1595	6963.507	1587.5	6963.507	572.5	6963.507	2100
6963.508	3927.5	6963.508	3545	6963.508	2185	6963.508	3685
6963.509	5450	6963.509	4265	6963.509	2227.5	6963.509	4075
6963.51	8232.5	6963.51	6665	6963.51	4700	6963.51	6065
6963.511	11560	6963.511	11062.5	6963.511	10322.5	6963.511	9785
6963.512	15567.5	6963.512	17167.5	6963.512	18987.5	6963.512	14670
6963.513	18122.5	6963.513	20795	6963.513	26057.5	6963.513	17562.5
6963.514	19620	6963.514	23397.5	6963.514	31125	6963.514	18185
6963.515	25195	6963.515	30577.5	6963.515	36635	6963.515	22657.5
6963.516	31855	6963.516	39240	6963.516	45132.5	6963.516	27910
6963.517	20	6963.517	442.5	6963.517	36912.5	6963.517	23645
6963.518	-6785	6963.518	-7720	6963.518	-6037.5	6963.518	-4955
6963.519	-2967.5	6963.519	-4860	6963.519	-117.5	6963.519	-4547.5
6963.52	-875	6963.52	-2445	6963.52	255	6963.52	-1677.5
6963.521	362.5	6963.521	-872.5	6963.521	927.5	6963.521	472.5
6963.522	840	6963.522	-130	6963.522	1475	6963.522	1317.5
6963.523	1962.5	6963.523	957.5	6963.523	2677.5	6963.523	2557.5
6963.524	2512.5	6963.524	1510	6963.524	3287.5	6963.524	2957.5
6963.525	1902.5	6963.525	900	6963.525	2775	6963.525	2497.5
6963.526	1065	6963.526	95	6963.526	2057.5	6963.526	1732.5
6963.527	582.5	6963.527	-185	6963.527	2030	6963.527	1450
6963.528	232.5	6963.528	-547.5	6963.528	2002.5	6963.528	1137.5
6963.529	-347.5	6963.529	-1070	6963.529	1662.5	6963.529	622.5
6963.53	-872.5	6963.53	-1592.5	6963.53	1400	6963.53	157.5
6963.531	-1117.5	6963.531	-1665	6963.531	1612.5	6963.531	77.5
6963.532	-1125	6963.532	-1665	6963.532	1922.5	6963.532	62.5
6963.533	-1157.5	6963.533	-1527.5	6963.533	2225	6963.533	105
6963.534	-905	6963.534	-1292.5	6963.534	2672.5	6963.534	257.5
6963.535	-770	6963.535	-930	6963.535	3095	6963.535	452.5
6963.536	-462.5	6963.536	-492.5	6963.536	3640	6963.536	750
6963.537	-67.5	6963.537	42.5	6963.537	4132.5	6963.537	1102.5
6963.538	487.5	6963.538	765	6963.538	4677.5	6963.538	1605
6963.539	1022.5	6963.539	1367.5	6963.539	5167.5	6963.539	1972.5
6963.54	1607.5	6963.54	2215	6963.54	5617.5	6963.54	2525
6963.541	2140	6963.541	2850	6963.541	6012.5	6963.541	2945
6963.542	2670	6963.542	3610	6963.542	6410	6963.542	3407.5
6963.543	3185	6963.543	4242.5	6963.543	6675	6963.543	3940
6963.544	3627.5	6963.544	4782.5	6963.544	6872.5	6963.544	4360
6963.545	4020	6963.545	5222.5	6963.545	7040	6963.545	4767.5
6963.546	4292.5	6963.546	5605	6963.546	7115	6963.546	5137.5
6963.547	4507.5	6963.547	5837.5	6963.547	7160	6963.547	5362.5
6963.548	4690	6963.548	5960	6963.548	7097.5	6963.548	5615
6963.549	4670	6963.549	5957.5	6963.549	7030	6963.549	5725
6963.55	4602.5	6963.55	5895	6963.55	6915	6963.55	5782.5
6963.551	4515	6963.551	5865	6963.551	6692.5	6963.551	5877.5
6963.552	4480	6963.552	5642.5	6963.552	6585	6963.552	5825
6963.553	4255	6963.553	5487.5	6963.553	6397.5	6963.553	5805
6963.554	4227.5	6963.554	5345	6963.554	6112.5	6963.554	5772.5
6963.555	4050	6963.555	5150	6963.555	5947.5	6963.555	5680
6963.556	3957.5	6963.556	4912.5	6963.556	5755	6963.556	5665
6963.557	3917.5	6963.557	4782.5	6963.557	5562.5	6963.557	5602.5
6963.558	3862.5	6963.558	4590	6963.558	5337.5	6963.558	5547.5
6963.559	3712.5	6963.559	4507.5	6963.559	5102.5	6963.559	5447.5
6963.56	3645	6963.56	4390	6963.56	5007.5	6963.56	5422.5
6963.561	3502.5	6963.561	4232.5	6963.561	4735	6963.561	5270
6963.562	3385	6963.562	4122.5	6963.562	4477.5	6963.562	5125
6963.563	3357.5	6963.563	4055	6963.563	4325	6963.563	5015
6963.564	3182.5	6963.564	3875	6963.564	4155	6963.564	4877.5
6963.565	3032.5	6963.565	3785	6963.565	3905	6963.565	4765
6963.566	2847.5	6963.566	3682.5	6963.566	3752.5	6963.566	4575
6963.567	2670	6963.567	3415	6963.567	3527.5	6963.567	4417.5
6963.568	2477.5	6963.568	3197.5	6963.568	3310	6963.568	4217.5
6963.569	2250	6963.569	3022.5	6963.569	3120	6963.569	3915
6963.57	2010	6963.57	2747.5	6963.57	2972.5	6963.57	3650
6963.571	1755	6963.571	2525	6963.571	2757.5	6963.571	3437.5
6963.572	1502.5	6963.572	2325	6963.572	2537.5	6963.572	3200
6963.573	1320	6963.573	2137.5	6963.573	2400	6963.573	2935
6963.574	1255	6963.574	2017.5	6963.574	2305	6963.574	2717.5
6963.575	1160	6963.575	1817.5	6963.575	2125	6963.575	2557.5
6963.576	1037.5	6963.576	1695	6963.576	2017.5	6963.576	2305
6963.577	967.5	6963.577	1622.5	6963.577	1900	6963.577	2127.5
6963.578	1027.5	6963.578	1595	6963.578	1737.5	6963.578	2007.5
6963.579	1160	6963.579	1545	6963.579	1727.5	6963.579	1842.5
6963.58	1177.5	6963.58	1532.5	6963.58	1617.5	6963.58	1767.5
6963.581	1177.5	6963.581	1420	6963.581	1515	6963.581	1527.5
6963.582	1115	6963.582	1325	6963.582	1430	6963.582	1557.5
6963.583	1227.5	6963.583	1312.5	6963.583	1390	6963.583	1412.5
6963.584	1120	6963.584	1192.5	6963.584	1252.5	6963.584	1232.5
6963.585	1080	6963.585	1135	6963.585	1155	6963.585	1140
6963.586	1042.5	6963.586	907.5	6963.586	1022.5	6963.586	957.5
6963.587	802.5	6963.587	652.5	6963.587	880	6963.587	775
6963.588	767.5	6963.588	480	6963.588	725	6963.588	710
6963.589	540	6963.589	260	6963.589	595	6963.589	502.5
6963.59	367.5	6963.59	-25	6963.59	452.5	6963.59	317.5
6963.591	197.5	6963.591	-250	6963.591	345	6963.591	130
6963.592	55	6963.592	-530	6963.592	157.5	6963.592	-90
6963.593	-175	6963.593	-797.5	6963.593	17.5	6963.593	-230
6963.594	-255	6963.594	-970	6963.594	-107.5	6963.594	-275
6963.595	-355	6963.595	-1195	6963.595	-215	6963.595	-410
6963.596	-447.5	6963.596	-1350	6963.596	-357.5	6963.596	-547.5
6963.597	-367.5	6963.597	-1455	6963.597	-472.5	6963.597	-495
6963.598	-365	6963.598	-1580	6963.598	-572.5	6963.598	-502.5
6963.599	-350	6963.599	-1665	6963.599	-650	6963.599	-517.5
6963.6	-282.5	6963.6	-1745	6963.6	-712.5	6963.6	-540
6963.601	-332.5	6963.601	-1795	6963.601	-837.5	6963.601	-565
6963.602	-327.5	6963.602	-1895	6963.602	-957.5	6963.602	-617.5
6963.603	-295	6963.603	-1982.5	6963.603	-1005	6963.603	-550
6963.604	-362.5	6963.604	-2065	6963.604	-1155	6963.604	-717.5
6963.605	-315	6963.605	-2200	6963.605	-1277.5	6963.605	-712.5
6963.606	-505	6963.606	-2380	6963.606	-1397.5	6963.606	-777.5
6963.607	-562.5	6963.607	-2585	6963.607	-1480	6963.607	-922.5
6963.608	-755	6963.608	-2820	6963.608	-1597.5	6963.608	-992.5
6963.609	-845	6963.609	-3050	6963.609	-1727.5	6963.609	-1082.5
6963.61	-1085	6963.61	-3270	6963.61	-1860	6963.61	-1267.5
6963.611	-1222.5	6963.611	-3427.5	6963.611	-1930	6963.611	-1347.5
6963.612	-1355	6963.612	-3705	6963.612	-2092.5	6963.612	-1472.5
6963.613	-1560	6963.613	-3850	6963.613	-2172.5	6963.613	-1595
6963.614	-1615	6963.614	-4012.5	6963.614	-2317.5	6963.614	-1647.5
6963.615	-1685	6963.615	-4147.5	6963.615	-2370	6963.615	-1787.5
6963.616	-1697.5	6963.616	-4275	6963.616	-2437.5	6963.616	-1802.5
6963.617	-1655	6963.617	-4350	6963.617	-2500	6963.617	-1860
6963.618	-1620	6963.618	-4422.5	6963.618	-2545	6963.618	-1795
6963.619	-1575	6963.619	-4442.5	6963.619	-2515	6963.619	-1815
6963.62	-1507.5	6963.62	-4390	6963.62	-2525	6963.62	-1822.5
6963.621	-1485	6963.621	-4410	6963.621	-2557.5	6963.621	-1735
6963.622	-1425	6963.622	-4382.5	6963.622	-2587.5	6963.622	-1747.5
6963.623	-1350	6963.623	-4360	6963.623	-2627.5	6963.623	-1720
6963.624	-1312.5	6963.624	-4427.5	6963.624	-2680	6963.624	-1702.5
6963.625	-1365	6963.625	-4430	6963.625	-2632.5	6963.625	-1722.5
6963.626	-1425	6963.626	-4467.5	6963.626	-2785	6963.626	-1722.5
6963.627	-1505	6963.627	-4645	6963.627	-2835	6963.627	-1800
6963.628	-1582.5	6963.628	-4720	6963.628	-2867.5	6963.628	-1862.5
6963.629	-1662.5	6963.629	-4847.5	6963.629	-2905	6963.629	-1952.5
6963.63	-1775	6963.63	-4997.5	6963.63	-2952.5	6963.63	-2065
6963.631	-1917.5	6963.631	-5055	6963.631	-3020	6963.631	-2150
6963.632	-2005	6963.632	-5212.5	6963.632	-3065	6963.632	-2172.5
6963.633	-2162.5	6963.633	-5442.5	6963.633	-3152.5	6963.633	-2250
6963.634	-2160	6963.634	-5442.5	6963.634	-3102.5	6963.634	-2365
6963.635	-2227.5	6963.635	-5462.5	6963.635	-3167.5	6963.635	-2375
6963.636	-2207.5	6963.636	-5495	6963.636	-3170	6963.636	-2332.5
6963.637	-2055	6963.637	-5467.5	6963.637	-3110	6963.637	-2322.5
6963.638	-1982.5	6963.638	-5372.5	6963.638	-3075	6963.638	-2287.5
6963.639	-1897.5	6963.639	-5347.5	6963.639	-3042.5	6963.639	-2182.5
6963.64	-1747.5	6963.64	-5287.5	6963.64	-2982.5	6963.64	-2270
6963.641	-1705	6963.641	-5235	6963.641	-2982.5	6963.641	-2152.5
6963.642	-1575	6963.642	-5145	6963.642	-2937.5	6963.642	-2072.5
6963.643	-1490	6963.643	-5040	6963.643	-2865	6963.643	-2047.5
6963.644	-1450	6963.644	-5060	6963.644	-2895	6963.644	-2007.5
6963.645	-1405	6963.645	-4967.5	6963.645	-2880	6963.645	-1967.5
6963.646	-1380	6963.646	-5027.5	6963.646	-2890	6963.646	-2012.5
6963.647	-1410	6963.647	-5047.5	6963.647	-2870	6963.647	-2025
6963.648	-1442.5	6963.648	-5107.5	6963.648	-2905	6963.648	-2077.5
6963.649	-1575	6963.649	-5185	6963.649	-2900	6963.649	-2190
6963.65	-1675	6963.65	-5312.5	6963.65	-2920	6963.65	-2300
6963.651	-1695	6963.651	-5342.5	6963.651	-2847.5	6963.651	-2257.5
6963.652	-1795	6963.652	-5450	6963.652	-2890	6963.652	-2322.5
6963.653	-1882.5	6963.653	-5475	6963.653	-2882.5	6963.653	-2430
6963.654	-1837.5	6963.654	-5587.5	6963.654	-2892.5	6963.654	-2402.5
6963.655	-1887.5	6963.655	-5595	6963.655	-2877.5	6963.655	-2407.5
6963.656	-1857.5	6963.656	-5602.5	6963.656	-2865	6963.656	-2445
6963.657	-1742.5	6963.657	-5475	6963.657	-2790	6963.657	-2352.5
6963.658	-1652.5	6963.658	-5425	6963.658	-2697.5	6963.658	-2312.5
6963.659	-1507.5	6963.659	-5260	6963.659	-2685	6963.659	-2225
6963.66	-1360	6963.66	-5122.5	6963.66	-2642.5	6963.66	-2097.5
6963.661	-1260	6963.661	-5112.5	6963.661	-2617.5	6963.661	-2100
6963.662	-1155	6963.662	-4997.5	6963.662	-2547.5	6963.662	-1995
6963.663	-1115	6963.663	-4897.5	6963.663	-2550	6963.663	-1907.5
6963.664	-1055	6963.664	-4875	6963.664	-2487.5	6963.664	-1860
6963.665	-997.5	6963.665	-4815	6963.665	-2512.5	6963.665	-1862.5
6963.666	-1030	6963.666	-4780	6963.666	-2497.5	6963.666	-1852.5
6963.667	-1090	6963.667	-4815	6963.667	-2487.5	6963.667	-1905
6963.668	-1112.5	6963.668	-4847.5	6963.668	-2432.5	6963.668	-2002.5
6963.669	-1175	6963.669	-4932.5	6963.669	-2457.5	6963.669	-2002.5
6963.67	-1277.5	6963.67	-4950	6963.67	-2470	6963.67	-2035
6963.671	-1327.5	6963.671	-5072.5	6963.671	-2472.5	6963.671	-2112.5
6963.672	-1425	6963.672	-5137.5	6963.672	-2425	6963.672	-2127.5
6963.673	-1425	6963.673	-5142.5	6963.673	-2405	6963.673	-2185
6963.674	-1530	6963.674	-5120	6963.674	-2392.5	6963.674	-2160
6963.675	-1550	6963.675	-5115	6963.675	-2352.5	6963.675	-2177.5
6963.676	-1502.5	6963.676	-5157.5	6963.676	-2360	6963.676	-2215
6963.677	-1412.5	6963.677	-5062.5	6963.677	-2252.5	6963.677	-2220
6963.678	-1262.5	6963.678	-4937.5	6963.678	-2257.5	6963.678	-2070
6963.679	-1152.5	6963.679	-4880	6963.679	-2205	6963.679	-2062.5
6963.68	-1047.5	6963.68	-4740	6963.68	-2155	6963.68	-1927.5
6963.681	-1035	6963.681	-4620	6963.681	-2095	6963.681	-1942.5
6963.682	-957.5	6963.682	-4525	6963.682	-2032.5	6963.682	-1830
6963.683	-822.5	6963.683	-4397.5	6963.683	-2012.5	6963.683	-1777.5
6963.684	-725	6963.684	-4315	6963.684	-1972.5	6963.684	-1735
6963.685	-685	6963.685	-4327.5	6963.685	-1940	6963.685	-1670
6963.686	-715	6963.686	-4197.5	6963.686	-2012.5	6963.686	-1712.5
6963.687	-845	6963.687	-4272.5	6963.687	-2040	6963.687	-1755
6963.688	-887.5	6963.688	-4315	6963.688	-1992.5	6963.688	-1802.5
6963.689	-937.5	6963.689	-4342.5	6963.689	-1970	6963.689	-1830
6963.69	-1085	6963.69	-4362.5	6963.69	-1990	6963.69	-1865
6963.691	-1172.5	6963.691	-4437.5	6963.691	-1922.5	6963.691	-1947.5
6963.692	-1292.5	6963.692	-4515	6963.692	-2017.5	6963.692	-2007.5
6963.693	-1385	6963.693	-4527.5	6963.693	-1942.5	6963.693	-1962.5
6963.694	-1282.5	6963.694	-4490	6963.694	-2002.5	6963.694	-1907.5
6963.695	-1282.5	6963.695	-4422.5	6963.695	-1952.5	6963.695	-1912.5
6963.696	-1327.5	6963.696	-4420	6963.696	-1895	6963.696	-1967.5
6963.697	-1215	6963.697	-4237.5	6963.697	-1820	6963.697	-1927.5
6963.698	-1072.5	6963.698	-4130	6963.698	-1862.5	6963.698	-1847.5
6963.699	-997.5	6963.699	-3990	6963.699	-1765	6963.699	-1782.5
6963.7	-905	6963.7	-3777.5	6963.7	-1802.5	6963.7	-1710
6963.701	-770	6963.701	-3707.5	6963.701	-1657.5	6963.701	-1707.5
6963.702	-687.5	6963.702	-3537.5	6963.702	-1677.5	6963.702	-1622.5
6963.703	-635	6963.703	-3377.5	6963.703	-1660	6963.703	-1572.5
6963.704	-567.5	6963.704	-3315	6963.704	-1645	6963.704	-1555
6963.705	-590	6963.705	-3217.5	6963.705	-1577.5	6963.705	-1535
6963.706	-600	6963.706	-3170	6963.706	-1595	6963.706	-1485
6963.707	-740	6963.707	-3200	6963.707	-1622.5	6963.707	-1495
6963.708	-835	6963.708	-3162.5	6963.708	-1600	6963.708	-1495
6963.709	-837.5	6963.709	-3160	6963.709	-1580	6963.709	-1540
6963.71	-972.5	6963.71	-3297.5	6963.71	-1587.5	6963.71	-1482.5
6963.711	-1060	6963.711	-3275	6963.711	-1630	6963.711	-1507.5
6963.712	-1120	6963.712	-3272.5	6963.712	-1660	6963.712	-1490
6963.713	-1250	6963.713	-3255	6963.713	-1695	6963.713	-1597.5
6963.714	-1265	6963.714	-3222.5	6963.714	-1610	6963.714	-1532.5
6963.715	-1365	6963.715	-3220	6963.715	-1637.5	6963.715	-1590
6963.716	-1260	6963.716	-3180	6963.716	-1580	6963.716	-1540
6963.717	-1150	6963.717	-3042.5	6963.717	-1570	6963.717	-1447.5
6963.718	-1060	6963.718	-3015	6963.718	-1512.5	6963.718	-1370
6963.719	-997.5	6963.719	-2805	6963.719	-1485	6963.719	-1175
6963.72	-860	6963.72	-2687.5	6963.72	-1417.5	6963.72	-1087.5
6963.721	-782.5	6963.721	-2577.5	6963.721	-1337.5	6963.721	-955
6963.722	-640	6963.722	-2452.5	6963.722	-1345	6963.722	-870
6963.723	-562.5	6963.723	-2310	6963.723	-1335	6963.723	-780
6963.724	-655	6963.724	-2262.5	6963.724	-1315	6963.724	-795
6963.725	-592.5	6963.725	-2200	6963.725	-1302.5	6963.725	-647.5
6963.726	-575	6963.726	-2190	6963.726	-1257.5	6963.726	-635
6963.727	-680	6963.727	-2162.5	6963.727	-1320	6963.727	-597.5
6963.728	-752.5	6963.728	-2207.5	6963.728	-1322.5	6963.728	-547.5
6963.729	-810	6963.729	-2230	6963.729	-1390	6963.729	-545
6963.73	-1022.5	6963.73	-2342.5	6963.73	-1422.5	6963.73	-412.5
6963.731	-1065	6963.731	-2432.5	6963.731	-1400	6963.731	-410
6963.732	-1210	6963.732	-2465	6963.732	-1437.5	6963.732	-420
6963.733	-1267.5	6963.733	-2552.5	6963.733	-1415	6963.733	-392.5
6963.734	-1267.5	6963.734	-2542.5	6963.734	-1447.5	6963.734	-302.5
6963.735	-1265	6963.735	-2562.5	6963.735	-1415	6963.735	-217.5
6963.736	-1242.5	6963.736	-2565	6963.736	-1410	6963.736	-172.5
6963.737	-1190	6963.737	-2485	6963.737	-1387.5	6963.737	7.5
6963.738	-1065	6963.738	-2290	6963.738	-1275	6963.738	175
6963.739	-1015	6963.739	-2250	6963.739	-1245	6963.739	290
6963.74	-845	6963.74	-2097.5	6963.74	-1215	6963.74	440
6963.741	-742.5	6963.741	-2025	6963.741	-1210	6963.741	510
6963.742	-632.5	6963.742	-1855	6963.742	-1165	6963.742	537.5
6963.743	-567.5	6963.743	-1752.5	6963.743	-1130	6963.743	620
6963.744	-607.5	6963.744	-1700	6963.744	-1092.5	6963.744	750
6963.745	-552.5	6963.745	-1662.5	6963.745	-1067.5	6963.745	740
6963.746	-517.5	6963.746	-1610	6963.746	-1110	6963.746	785
6963.747	-672.5	6963.747	-1692.5	6963.747	-1105	6963.747	777.5
6963.748	-735	6963.748	-1732.5	6963.748	-1137.5	6963.748	747.5
6963.749	-882.5	6963.749	-1775	6963.749	-1137.5	6963.749	675
6963.75	-1092.5	6963.75	-1852.5	6963.75	-1180	6963.75	610
6963.751	-1070	6963.751	-1927.5	6963.751	-1167.5	6963.751	635
6963.752	-1222.5	6963.752	-2015	6963.752	-1187.5	6963.752	472.5
6963.753	-1332.5	6963.753	-2057.5	6963.753	-1192.5	6963.753	420
6963.754	-1337.5	6963.754	-2040	6963.754	-1210	6963.754	465
6963.755	-1397.5	6963.755	-2027.5	6963.755	-1162.5	6963.755	372.5
6963.756	-1367.5	6963.756	-2010	6963.756	-1147.5	6963.756	430
6963.757	-1290	6963.757	-1912.5	6963.757	-1175	6963.757	465
6963.758	-1095	6963.758	-1800	6963.758	-1107.5	6963.758	557.5
6963.759	-1027.5	6963.759	-1667.5	6963.759	-1080	6963.759	610
6963.76	-992.5	6963.76	-1535	6963.76	-1045	6963.76	800
6963.761	-885	6963.761	-1380	6963.761	-1005	6963.761	760
6963.762	-880	6963.762	-1257.5	6963.762	-1035	6963.762	802.5
6963.763	-762.5	6963.763	-1170	6963.763	-957.5	6963.763	792.5
6963.764	-815	6963.764	-1102.5	6963.764	-915	6963.764	880
6963.765	-702.5	6963.765	-1057.5	6963.765	-907.5	6963.765	910
6963.766	-747.5	6963.766	-1057.5	6963.766	-967.5	6963.766	925
6963.767	-760	6963.767	-995	6963.767	-925	6963.767	917.5
6963.768	-892.5	6963.768	-1067.5	6963.768	-935	6963.768	895
6963.769	-997.5	6963.769	-1145	6963.769	-1002.5	6963.769	825
6963.77	-1090	6963.77	-1245	6963.77	-1012.5	6963.77	730
6963.771	-1197.5	6963.771	-1287.5	6963.771	-1085	6963.771	700
6963.772	-1320	6963.772	-1345	6963.772	-1050	6963.772	645
6963.773	-1377.5	6963.773	-1412.5	6963.773	-1055	6963.773	622.5
6963.774	-1400	6963.774	-1392.5	6963.774	-1110	6963.774	622.5
6963.775	-1480	6963.775	-1470	6963.775	-1115	6963.775	577.5
6963.776	-1487.5	6963.776	-1435	6963.776	-1105	6963.776	565
6963.777	-1380	6963.777	-1360	6963.777	-1077.5	6963.777	577.5
6963.778	-1287.5	6963.778	-1332.5	6963.778	-1015	6963.778	610
6963.779	-1142.5	6963.779	-1267.5	6963.779	-995	6963.779	752.5
6963.78	-1090	6963.78	-1087.5	6963.78	-960	6963.78	860
6963.781	-960	6963.781	-1030	6963.781	-910	6963.781	855
6963.782	-837.5	6963.782	-925	6963.782	-967.5	6963.782	890
6963.783	-690	6963.783	-800	6963.783	-887.5	6963.783	1005
6963.784	-687.5	6963.784	-725	6963.784	-892.5	6963.784	1027.5
6963.785	-572.5	6963.785	-700	6963.785	-867.5	6963.785	1060
6963.786	-687.5	6963.786	-637.5	6963.786	-952.5	6963.786	1065
6963.787	-745	6963.787	-727.5	6963.787	-925	6963.787	1022.5
6963.788	-825	6963.788	-792.5	6963.788	-962.5	6963.788	990
6963.789	-910	6963.789	-875	6963.789	-980	6963.789	885
6963.79	-1057.5	6963.79	-962.5	6963.79	-970	6963.79	822.5
6963.791	-1115	6963.791	-1037.5	6963.791	-1035	6963.791	822.5
6963.792	-1262.5	6963.792	-1145	6963.792	-1042.5	6963.792	752.5
6963.793	-1360	6963.793	-1180	6963.793	-1055	6963.793	702.5
6963.794	-1377.5	6963.794	-1245	6963.794	-1085	6963.794	695
6963.795	-1330	6963.795	-1220	6963.795	-1115	6963.795	702.5
6963.796	-1310	6963.796	-1175	6963.796	-1095	6963.796	770
6963.797	-1255	6963.797	-1107.5	6963.797	-1075	6963.797	695
6963.798	-1172.5	6963.798	-1042.5	6963.798	-1052.5	6963.798	812.5
6963.799	-1022.5	6963.799	-955	6963.799	-997.5	6963.799	805
6963.8	-960	6963.8	-882.5	6963.8	-947.5	6963.8	910
